   4.1276753e+01	   1.7312221e+04	   4.0544329e+00	   1.0000000e+00	
   4.2866931e+01	   3.1499017e+04	   4.1067066e+00	   1.0000000e+00	
   4.4067806e+01	   3.1356821e+04	   4.1369333e+00	   1.0000000e+00	
   4.1783646e+01	   2.6688929e+04	   4.1435710e+00	   1.0000000e+00	
   4.1782115e+01	   3.0496694e+04	   4.1445072e+00	   1.0000000e+00	
   4.0170002e+01	   1.9845950e+04	   4.1874443e+00	   1.0000000e+00	
   4.2274138e+01	   2.8494448e+04	   4.1929913e+00	   1.0000000e+00	
   3.8983750e+01	   1.1699800e+04	   4.2260035e+00	   1.0000000e+00	
   3.8525744e+01	   1.4300162e+04	   4.2264595e+00	   1.0000000e+00	
   4.1419533e+01	   3.5189285e+04	   4.2433873e+00	   1.0000000e+00	
   4.0770605e+01	   2.1218767e+04	   4.2728383e+00	   1.0000000e+00	
   4.2520018e+01	   2.6502143e+04	   4.2933539e+00	   1.0000000e+00	
   4.1637375e+01	   2.6316272e+04	   4.3953035e+00	   1.0000000e+00	
   4.1263113e+01	   2.9298331e+04	   4.4032136e+00	   1.0000000e+00	
   3.8536103e+01	   1.5521974e+04	   4.4163404e+00	   1.0000000e+00	
   4.0018217e+01	   1.7407617e+04	   4.4202992e+00	   1.0000000e+00	
   4.1157522e+01	   2.7772189e+04	   4.4286219e+00	   1.0000000e+00	
   4.0101691e+01	   2.1537644e+04	   4.4700904e+00	   1.0000000e+00	
   3.8262114e+01	   1.8484490e+04	   4.5068057e+00	   1.0000000e+00	
   4.0838191e+01	   2.7193034e+04	   4.5092273e+00	   1.0000000e+00	
   4.1562141e+01	   2.7635567e+04	   4.5369352e+00	   1.0000000e+00	
   4.0582844e+01	   2.5522203e+04	   4.5523653e+00	   1.0000000e+00	
   4.1206172e+01	   3.0705498e+04	   4.5702403e+00	   1.0000000e+00	
   4.1380005e+01	   3.0934535e+04	   4.5703861e+00	   1.0000000e+00	
   3.8567842e+01	   1.5890936e+04	   4.5746259e+00	   1.0000000e+00	
   4.1476001e+01	   3.1524925e+04	   4.5869061e+00	   1.0000000e+00	
   4.1790535e+01	   3.1092484e+04	   4.6068789e+00	   1.0000000e+00	
   4.0520259e+01	   2.2713589e+04	   4.6079525e+00	   1.0000000e+00	
   4.1582126e+01	   2.0532057e+04	   4.6130133e+00	   1.0000000e+00	
   4.0171195e+01	   2.0843504e+04	   4.6162556e+00	   1.0000000e+00	
   3.9866654e+01	   1.2755489e+04	   4.6192806e+00	   1.0000000e+00	
   4.0032094e+01	   2.5086920e+04	   4.6233337e+00	   1.0000000e+00	
   4.0945049e+01	   2.9251012e+04	   4.6266486e+00	   1.0000000e+00	
   4.0156356e+01	   1.9980679e+04	   4.6329127e+00	   1.0000000e+00	
   4.1002230e+01	   3.4533742e+04	   4.6334891e+00	   1.0000000e+00	
   3.9424682e+01	   2.1350541e+04	   4.6405294e+00	   1.0000000e+00	
   4.2813603e+01	   3.0521479e+04	   4.6420716e+00	   1.0000000e+00	
   4.2127898e+01	   2.8781295e+04	   4.6534643e+00	   1.0000000e+00	
   4.1316031e+01	   2.6642978e+04	   4.6612110e+00	   1.0000000e+00	
   3.9962532e+01	   2.3959188e+04	   4.6688092e+00	   1.0000000e+00	
   4.0731173e+01	   2.5957441e+04	   4.6753923e+00	   1.0000000e+00	
   3.9178640e+01	   1.6861449e+04	   4.6831202e+00	   1.0000000e+00	
   4.3170938e+01	   3.0978988e+04	   4.7135400e+00	   1.0000000e+00	
   4.0790360e+01	   2.1563520e+04	   4.7196660e+00	   1.0000000e+00	
   4.0588301e+01	   2.6748867e+04	   4.7210756e+00	   1.0000000e+00	
   3.9510489e+01	   2.0230073e+04	   4.7541996e+00	   1.0000000e+00	
   4.0611026e+01	   2.8704460e+04	   4.7602818e+00	   1.0000000e+00	
   4.1018209e+01	   1.5512886e+04	   4.7608043e+00	   1.0000000e+00	
   4.1779533e+01	   3.3781923e+04	   4.7661670e+00	   1.0000000e+00	
   4.0138485e+01	   2.9204203e+04	   4.7719678e+00	   1.0000000e+00	
   4.2426975e+01	   1.9758767e+04	   4.7855729e+00	   1.0000000e+00	
   3.8677499e+01	   2.4339109e+04	   4.8001389e+00	   1.0000000e+00	
   4.0283491e+01	   2.6091642e+04	   4.8038902e+00	   1.0000000e+00	
   3.9644947e+01	   1.9794963e+04	   4.8051758e+00	   1.0000000e+00	
   3.9699583e+01	   1.9538798e+04	   4.8212710e+00	   1.0000000e+00	
   4.1742082e+01	   2.1844528e+04	   4.8264828e+00	   1.0000000e+00	
   3.9974916e+01	   1.8388750e+04	   4.8282996e+00	   1.0000000e+00	
   4.0310714e+01	   2.3289672e+04	   4.8297096e+00	   1.0000000e+00	
   4.2368772e+01	   3.5544405e+04	   4.8325870e+00	   1.0000000e+00	
   4.1673124e+01	   3.3503830e+04	   4.8374108e+00	   1.0000000e+00	
   3.9078440e+01	   4.7872778e+03	   4.8393373e+00	   1.0000000e+00	
   4.1148222e+01	   2.3133106e+04	   4.8419814e+00	   1.0000000e+00	
   4.1518252e+01	   3.0437879e+04	   4.8517858e+00	   1.0000000e+00	
   4.0784777e+01	   2.9502633e+04	   4.8707493e+00	   1.0000000e+00	
   4.0548568e+01	   2.3136276e+04	   4.8876088e+00	   1.0000000e+00	
   4.0467932e+01	   2.1956775e+04	   4.8902719e+00	   1.0000000e+00	
   4.0087551e+01	   1.9399993e+04	   4.9011953e+00	   1.0000000e+00	
   4.0917843e+01	   3.1759332e+04	   4.9056202e+00	   1.0000000e+00	
   4.0584861e+01	   2.4388876e+04	   4.9208695e+00	   1.0000000e+00	
   4.1592744e+01	   2.7642754e+04	   4.9246674e+00	   1.0000000e+00	
   4.1613368e+01	   2.8900845e+04	   4.9495411e+00	   1.0000000e+00	
   4.0481416e+01	   2.6007545e+04	   4.9654055e+00	   1.0000000e+00	
   4.0606701e+01	   1.4058082e+04	   4.9654286e+00	   1.0000000e+00	
   4.0526398e+01	   2.9002388e+04	   4.9663415e+00	   1.0000000e+00	
   4.0872150e+01	   2.8732553e+04	   4.9741266e+00	   1.0000000e+00	
   4.0864550e+01	   2.7829283e+04	   4.9868431e+00	   1.0000000e+00	
   3.9174966e+01	   2.3085029e+04	   4.9919985e+00	   1.0000000e+00	
   4.2075131e+01	   2.2990240e+04	   5.0016253e+00	   1.0000000e+00	
   4.0692765e+01	   2.2378868e+04	   5.0023828e+00	   1.0000000e+00	
   3.8857564e+01	   1.9663570e+04	   5.0079058e+00	   1.0000000e+00	
   3.9307175e+01	   2.6017851e+04	   5.0166412e+00	   1.0000000e+00	
   4.0972617e+01	   2.9437061e+04	   5.0182476e+00	   1.0000000e+00	
   3.6762493e+01	   9.2060407e+03	   5.0253316e+00	  -1.0000000e+00	
   4.1270447e+01	   2.5393688e+04	   5.0291175e+00	   1.0000000e+00	
   3.9866522e+01	   1.9661565e+04	   5.0324993e+00	   1.0000000e+00	
   4.1050030e+01	   2.4761029e+04	   5.0544605e+00	   1.0000000e+00	
   4.0670339e+01	   1.6224523e+04	   5.0577543e+00	   1.0000000e+00	
   4.2065502e+01	   3.1237112e+04	   5.0596467e+00	   1.0000000e+00	
   4.1267456e+01	   1.8801527e+04	   5.0687080e+00	   1.0000000e+00	
   3.9509906e+01	   1.4873767e+04	   5.0740907e+00	   1.0000000e+00	
   3.9584633e+01	   2.1645438e+04	   5.0799350e+00	   1.0000000e+00	
   4.0958753e+01	   2.3233969e+04	   5.0814736e+00	   1.0000000e+00	
   4.2813067e+01	   3.5405867e+04	   5.0833557e+00	   1.0000000e+00	
   3.6516481e+01	   6.2973855e+03	   5.0995505e+00	  -1.0000000e+00	
   3.6939653e+01	   9.0456236e+03	   5.1073005e+00	  -1.0000000e+00	
   4.0598733e+01	   2.6822521e+04	   5.1089908e+00	   1.0000000e+00	
   3.9698434e+01	   2.2884858e+04	   5.1339307e+00	   1.0000000e+00	
   4.0993844e+01	   2.2361544e+04	   5.1511371e+00	   1.0000000e+00	
   4.1138589e+01	   2.5540170e+04	   5.1565870e+00	   1.0000000e+00	
   4.1637220e+01	   2.3506673e+04	   5.1629677e+00	   1.0000000e+00	
   3.9468432e+01	   1.9664789e+04	   5.1655283e+00	   1.0000000e+00	
   3.9398267e+01	   2.0088918e+04	   5.1676007e+00	   1.0000000e+00	
   4.0853919e+01	   2.1656425e+04	   5.1697104e+00	   1.0000000e+00	
   3.8749218e+01	   1.8691793e+04	   5.1711952e+00	   1.0000000e+00	
   3.7037656e+01	   5.6202026e+03	   5.1817398e+00	  -1.0000000e+00	
   3.8807306e+01	   1.5243001e+04	   5.1853461e+00	   1.0000000e+00	
   4.0744615e+01	   2.7678697e+04	   5.1854878e+00	   1.0000000e+00	
   3.7000902e+01	   9.4201193e+03	   5.1907209e+00	  -1.0000000e+00	
   4.1137846e+01	   2.4790725e+04	   5.1962819e+00	   1.0000000e+00	
   4.0918513e+01	   2.3229882e+04	   5.2087294e+00	   1.0000000e+00	
   3.8692644e+01	   1.3829452e+04	   5.2188756e+00	   1.0000000e+00	
   4.0563590e+01	   2.6796073e+04	   5.2291507e+00	   1.0000000e+00	
   3.9653510e+01	   1.7158599e+04	   5.2308208e+00	   1.0000000e+00	
   4.1406330e+01	   2.4186200e+04	   5.2318933e+00	   1.0000000e+00	
   4.2378589e+01	   3.1542305e+04	   5.2329431e+00	   1.0000000e+00	
   4.0155873e+01	   2.1921445e+04	   5.2332334e+00	   1.0000000e+00	
   3.9770105e+01	   2.1565685e+04	   5.2341425e+00	   1.0000000e+00	
   4.0162738e+01	   2.1593212e+04	   5.2361848e+00	   1.0000000e+00	
   4.1277135e+01	   2.0605535e+04	   5.2399600e+00	   1.0000000e+00	
   4.1941260e+01	   1.5024919e+04	   5.2424799e+00	   1.0000000e+00	
   3.9741620e+01	   2.6051220e+04	   5.2434885e+00	   1.0000000e+00	
   4.0558032e+01	   2.2659093e+04	   5.2555038e+00	   1.0000000e+00	
   3.9336382e+01	   2.0089007e+04	   5.2622588e+00	   1.0000000e+00	
   4.0803544e+01	   2.5017959e+04	   5.2689504e+00	   1.0000000e+00	
   4.0423265e+01	   2.5712564e+04	   5.2773568e+00	   1.0000000e+00	
   4.1541986e+01	   2.5215780e+04	   5.2780900e+00	   1.0000000e+00	
   4.0275088e+01	   2.7507950e+04	   5.2793543e+00	   1.0000000e+00	
   4.0755043e+01	   1.8504381e+04	   5.2801516e+00	   1.0000000e+00	
   4.0342737e+01	   2.1241402e+04	   5.2842275e+00	   1.0000000e+00	
   4.2747225e+01	   3.3717758e+04	   5.2894623e+00	   1.0000000e+00	
   3.9922544e+01	   2.7303676e+04	   5.3025812e+00	   1.0000000e+00	
   3.7070075e+01	   6.9483072e+03	   5.3055742e+00	  -1.0000000e+00	
   4.1016086e+01	   2.8434361e+04	   5.3064248e+00	   1.0000000e+00	
   4.0591067e+01	   2.4512874e+04	   5.3077329e+00	   1.0000000e+00	
   3.9241673e+01	   1.8293930e+04	   5.3151956e+00	   1.0000000e+00	
   3.9680645e+01	   1.7946332e+04	   5.3183053e+00	   1.0000000e+00	
   4.0279950e+01	   2.4676620e+04	   5.3215943e+00	   1.0000000e+00	
   4.1226890e+01	   3.0342180e+04	   5.3223126e+00	   1.0000000e+00	
   4.0136757e+01	   2.1022489e+04	   5.3280251e+00	   1.0000000e+00	
   4.0815614e+01	   2.2637794e+04	   5.3348121e+00	   1.0000000e+00	
   4.1512085e+01	   2.3710129e+04	   5.3388653e+00	   1.0000000e+00	
   3.8867217e+01	   1.8468388e+04	   5.3480116e+00	   1.0000000e+00	
   3.6405642e+01	   6.0011880e+03	   5.3499886e+00	  -1.0000000e+00	
   3.8063495e+01	   1.4851070e+04	   5.3508121e+00	   1.0000000e+00	
   4.1282079e+01	   2.9558000e+04	   5.3582125e+00	   1.0000000e+00	
   3.8978879e+01	   1.4833911e+04	   5.3618219e+00	   1.0000000e+00	
   3.8608136e+01	   1.3606564e+04	   5.3753040e+00	   1.0000000e+00	
   3.7080490e+01	   5.0166915e+03	   5.3783063e+00	  -1.0000000e+00	
   4.2368484e+01	   2.7399321e+04	   5.3807080e+00	   1.0000000e+00	
   4.1112338e+01	   2.4633293e+04	   5.3828872e+00	   1.0000000e+00	
   3.7169516e+01	   3.8675172e+03	   5.3898507e+00	  -1.0000000e+00	
   4.0906946e+01	   2.8601451e+04	   5.3903847e+00	   1.0000000e+00	
   4.0145816e+01	   2.1502439e+04	   5.3991069e+00	   1.0000000e+00	
   4.0988133e+01	   2.7491240e+04	   5.4009645e+00	   1.0000000e+00	
   3.9808527e+01	   2.1466899e+04	   5.4010207e+00	   1.0000000e+00	
   3.9429929e+01	   1.7170088e+04	   5.4076684e+00	   1.0000000e+00	
   3.6495757e+01	   7.6615533e+03	   5.4080301e+00	  -1.0000000e+00	
   4.1066484e+01	   2.6910030e+04	   5.4091929e+00	   1.0000000e+00	
   3.7156487e+01	   1.0909656e+04	   5.4098952e+00	  -1.0000000e+00	
   3.6693252e+01	   6.8657464e+03	   5.4106073e+00	  -1.0000000e+00	
   4.0988408e+01	   2.8413442e+04	   5.4241501e+00	   1.0000000e+00	
   3.6599688e+01	   8.1097627e+03	   5.4315518e+00	  -1.0000000e+00	
   4.1448713e+01	   2.7587500e+04	   5.4402454e+00	   1.0000000e+00	
   4.2039103e+01	   3.0189829e+04	   5.4425865e+00	   1.0000000e+00	
   3.6976078e+01	   8.6061114e+03	   5.4537586e+00	  -1.0000000e+00	
   4.0400797e+01	   2.6775728e+04	   5.4627686e+00	   1.0000000e+00	
   3.6883743e+01	   7.2134864e+03	   5.4634492e+00	  -1.0000000e+00	
   3.9514578e+01	   1.8677897e+04	   5.4641257e+00	   1.0000000e+00	
   3.7757741e+01	   1.7664488e+04	   5.4692553e+00	   1.0000000e+00	
   3.9780792e+01	   1.9331444e+04	   5.4737866e+00	   1.0000000e+00	
   3.8940082e+01	   1.6468267e+04	   5.4784728e+00	   1.0000000e+00	
   3.7348304e+01	   7.5893745e+03	   5.4817477e+00	  -1.0000000e+00	
   3.7138066e+01	   9.3408269e+03	   5.4818965e+00	  -1.0000000e+00	
   4.3849016e+01	   3.7954558e+04	   5.4857212e+00	   1.0000000e+00	
   3.5991912e+01	   3.5415070e+03	   5.5078904e+00	  -1.0000000e+00	
   4.0516060e+01	   2.7018610e+04	   5.5100970e+00	   1.0000000e+00	
   4.1399519e+01	   2.6535929e+04	   5.5108252e+00	   1.0000000e+00	
   3.9702809e+01	   1.6456704e+04	   5.5199147e+00	   1.0000000e+00	
   3.6501792e+01	   6.8672589e+03	   5.5252551e+00	  -1.0000000e+00	
   3.6347120e+01	   6.0205107e+03	   5.5323109e+00	  -1.0000000e+00	
   3.6118339e+01	   6.6496653e+03	   5.5392573e+00	  -1.0000000e+00	
   3.8723262e+01	   2.1837791e+04	   5.5441796e+00	   1.0000000e+00	
   4.0714449e+01	   2.2666524e+04	   5.5449322e+00	   1.0000000e+00	
   3.6928053e+01	   8.0347952e+03	   5.5465351e+00	  -1.0000000e+00	
   3.8862132e+01	   1.7935633e+04	   5.5625419e+00	   1.0000000e+00	
   3.9440658e+01	   1.3910678e+04	   5.5755370e+00	   1.0000000e+00	
   4.1903011e+01	   2.5303802e+04	   5.5756404e+00	   1.0000000e+00	
   4.2046905e+01	   2.9175661e+04	   5.5907859e+00	   1.0000000e+00	
   3.9935393e+01	   2.4246329e+04	   5.5911683e+00	   1.0000000e+00	
   3.9830711e+01	   2.2638691e+04	   5.5997058e+00	   1.0000000e+00	
   4.2231898e+01	   3.0318180e+04	   5.6102409e+00	   1.0000000e+00	
   3.7445194e+01	   7.4331365e+03	   5.6110424e+00	  -1.0000000e+00	
   3.9711591e+01	   2.9572769e+04	   5.6136555e+00	   1.0000000e+00	
   3.6703475e+01	   8.0909273e+03	   5.6151395e+00	  -1.0000000e+00	
   4.0291150e+01	   2.6796600e+04	   5.6355423e+00	   1.0000000e+00	
   3.6710936e+01	   8.8765815e+03	   5.6360032e+00	  -1.0000000e+00	
   4.0350103e+01	   2.7006111e+04	   5.6402900e+00	   1.0000000e+00	
   4.0059186e+01	   2.4885235e+04	   5.6573441e+00	   1.0000000e+00	
   3.9409134e+01	   2.0412567e+04	   5.6637185e+00	   1.0000000e+00	
   3.8012643e+01	   1.8873159e+04	   5.6658601e+00	   1.0000000e+00	
   4.0968117e+01	   2.5388843e+04	   5.6661264e+00	   1.0000000e+00	
   4.0266164e+01	   1.7196566e+04	   5.6686364e+00	   1.0000000e+00	
   4.1973791e+01	   2.8370402e+04	   5.6732300e+00	   1.0000000e+00	
   3.8538540e+01	   1.8671768e+04	   5.6761198e+00	   1.0000000e+00	
   3.8909110e+01	   1.5503216e+04	   5.6778100e+00	   1.0000000e+00	
   4.1684085e+01	   2.8793667e+04	   5.6802874e+00	   1.0000000e+00	
   4.2113570e+01	   3.1374620e+04	   5.6802949e+00	   1.0000000e+00	
   3.6837552e+01	   7.7101949e+03	   5.6805969e+00	  -1.0000000e+00	
   3.6096784e+01	   8.8658354e+03	   5.6852492e+00	  -1.0000000e+00	
   3.6742419e+01	   5.9541671e+03	   5.6856327e+00	  -1.0000000e+00	
   3.7256620e+01	   7.1000207e+03	   5.6861892e+00	  -1.0000000e+00	
   4.0926207e+01	   2.5477352e+04	   5.6871177e+00	   1.0000000e+00	
   3.6070371e+01	   5.1314975e+03	   5.6892145e+00	  -1.0000000e+00	
   3.6917229e+01	   6.5679178e+03	   5.6955287e+00	  -1.0000000e+00	
   4.0111442e+01	   3.1396333e+04	   5.6967043e+00	   1.0000000e+00	
   3.6613853e+01	   7.5480199e+03	   5.6998795e+00	  -1.0000000e+00	
   3.9678304e+01	   1.9561875e+04	   5.7013402e+00	   1.0000000e+00	
   3.6525236e+01	   8.4210535e+03	   5.7146214e+00	  -1.0000000e+00	
   4.0789712e+01	   2.2782594e+04	   5.7147871e+00	   1.0000000e+00	
   4.1800869e+01	   3.9347488e+04	   5.7212161e+00	   1.0000000e+00	
   3.8681270e+01	   1.5628849e+04	   5.7244549e+00	   1.0000000e+00	
   3.6941086e+01	   8.6077455e+03	   5.7256648e+00	  -1.0000000e+00	
   4.0204641e+01	   2.5136535e+04	   5.7261725e+00	   1.0000000e+00	
   3.9636636e+01	   1.7246863e+04	   5.7301080e+00	   1.0000000e+00	
   3.8352155e+01	   1.2360804e+04	   5.7321226e+00	   1.0000000e+00	
   3.6711072e+01	   7.6392707e+03	   5.7433622e+00	  -1.0000000e+00	
   4.2197806e+01	   2.7095522e+04	   5.7441904e+00	   1.0000000e+00	
   3.7182080e+01	   8.1097065e+03	   5.7462333e+00	  -1.0000000e+00	
   3.7601845e+01	   7.0699803e+03	   5.7486146e+00	  -1.0000000e+00	
   3.9181744e+01	   2.3517964e+04	   5.7520401e+00	   1.0000000e+00	
   3.6828548e+01	   1.1203680e+04	   5.7534417e+00	  -1.0000000e+00	
   4.0017993e+01	   1.9252970e+04	   5.7551851e+00	   1.0000000e+00	
   3.6997965e+01	   5.3810810e+03	   5.7623659e+00	  -1.0000000e+00	
   4.1667232e+01	   3.2275926e+04	   5.7631464e+00	   1.0000000e+00	
   3.7074806e+01	   7.6730396e+03	   5.7780252e+00	  -1.0000000e+00	
   3.7110157e+01	   8.2265829e+03	   5.7813886e+00	  -1.0000000e+00	
   4.0337165e+01	   1.7920544e+04	   5.7816447e+00	   1.0000000e+00	
   3.7828279e+01	   5.4370928e+03	   5.7823248e+00	  -1.0000000e+00	
   4.1561494e+01	   2.9550781e+04	   5.7870583e+00	   1.0000000e+00	
   3.9560417e+01	   1.9322189e+04	   5.7901268e+00	   1.0000000e+00	
   3.7156610e+01	   9.2551265e+03	   5.7954887e+00	  -1.0000000e+00	
   4.1085305e+01	   2.5530111e+04	   5.7965967e+00	   1.0000000e+00	
   3.6847678e+01	   6.0465799e+03	   5.8026369e+00	  -1.0000000e+00	
   3.6695236e+01	   9.5033882e+03	   5.8041389e+00	  -1.0000000e+00	
   3.9816908e+01	   2.1812442e+04	   5.8052984e+00	   1.0000000e+00	
   3.9127412e+01	   1.8087665e+04	   5.8086545e+00	   1.0000000e+00	
   3.7960609e+01	   1.0605973e+04	   5.8127865e+00	   1.0000000e+00	
   3.8053015e+01	   1.0866599e+04	   5.8168157e+00	   1.0000000e+00	
   4.0329685e+01	   3.0959632e+04	   5.8190834e+00	   1.0000000e+00	
   4.0844421e+01	   3.1241061e+04	   5.8210673e+00	   1.0000000e+00	
   3.9064198e+01	   2.3562048e+04	   5.8214739e+00	   1.0000000e+00	
   3.6165806e+01	   8.4151927e+03	   5.8251095e+00	  -1.0000000e+00	
   4.1961824e+01	   2.7272137e+04	   5.8278444e+00	   1.0000000e+00	
   3.8817128e+01	   1.9851026e+04	   5.8284223e+00	   1.0000000e+00	
   4.0061270e+01	   2.6194232e+04	   5.8397612e+00	   1.0000000e+00	
   3.6253311e+01	   6.7776006e+03	   5.8439848e+00	  -1.0000000e+00	
   3.8443512e+01	   1.8540454e+04	   5.8483406e+00	   1.0000000e+00	
   3.7095118e+01	   6.1426720e+03	   5.8589188e+00	  -1.0000000e+00	
   3.7083509e+01	   1.0470109e+04	   5.8618474e+00	  -1.0000000e+00	
   3.8777097e+01	   1.9336625e+04	   5.8622702e+00	   1.0000000e+00	
   4.0141892e+01	   2.3647819e+04	   5.8642407e+00	   1.0000000e+00	
   4.0205804e+01	   1.5341006e+04	   5.8643185e+00	   1.0000000e+00	
   3.9284879e+01	   1.7553692e+04	   5.8645308e+00	   1.0000000e+00	
   4.0658213e+01	   2.1511183e+04	   5.8654294e+00	   1.0000000e+00	
   3.6886339e+01	   4.3216440e+03	   5.8675520e+00	  -1.0000000e+00	
   4.0682110e+01	   2.5031400e+04	   5.8697356e+00	   1.0000000e+00	
   3.8657844e+01	   1.3050721e+04	   5.8749633e+00	   1.0000000e+00	
   3.6515686e+01	   8.7305884e+03	   5.8788977e+00	  -1.0000000e+00	
   3.7042989e+01	   2.5068675e+03	   5.8817775e+00	  -1.0000000e+00	
   3.7363555e+01	   8.2973252e+03	   5.8834515e+00	  -1.0000000e+00	
   3.8110693e+01	   2.5924255e+04	   5.8837380e+00	   1.0000000e+00	
   4.0115989e+01	   2.1654736e+04	   5.8841486e+00	   1.0000000e+00	
   3.9834562e+01	   2.3634206e+04	   5.8843497e+00	   1.0000000e+00	
   3.7965019e+01	   9.2408595e+03	   5.8881446e+00	  -1.0000000e+00	
   3.6842003e+01	   5.6588754e+03	   5.8900429e+00	  -1.0000000e+00	
   3.6392919e+01	   8.3380493e+03	   5.8980502e+00	  -1.0000000e+00	
   3.6945822e+01	   7.8785246e+03	   5.9009102e+00	  -1.0000000e+00	
   3.9249885e+01	   2.2948047e+04	   5.9026129e+00	   1.0000000e+00	
   3.9958636e+01	   1.5135439e+04	   5.9033806e+00	   1.0000000e+00	
